customer_id,alcohol_and_bars,arts,auto_and_transport,bills_and_utilities,bonus,books_and_supplies,business_services,cafes_and_restaurants,car_rental,charity,clothing,doctor,education,electronics_and_software,entertainment,fees_and_charges,food_and_dining,games,gas_and_fuel,groceries,home_improvement,hotel,income,insurance,investment_income,movies_and_music,newspapers_and_magazines,parking,paycheck,personal_care,pets,pharmacy,phone,provider_fee,public_transportation,service_and_parts,service_fee,shipping,shopping,sporting_goods,taxes,taxi,television,toys,transfer,transportation,travel,uncategorized,utilities,veterinary,wellness
user_1,0.013618677042801557,0.00048638132295719845,0.0,0.014105058365758755,0.003404669260700389,0.0014591439688715954,0.004377431906614786,0.19503891050583658,0.0014591439688715954,0.017509727626459144,0.005350194552529183,0.0029182879377431907,0.0014591439688715954,0.018968871595330738,0.008754863813229572,0.0014591439688715954,0.032101167315175094,0.0,0.005836575875486381,0.011673151750972763,0.013132295719844358,0.0029182879377431907,0.0019455252918287938,0.0,0.00632295719844358,0.0014591439688715954,0.0,0.0029182879377431907,0.00048638132295719845,0.0014591439688715954,0.0,0.0029182879377431907,0.0009727626459143969,0.0009727626459143969,0.0029182879377431907,0.0014591439688715954,0.0,0.0,0.03453307392996109,0.005836575875486381,0.0009727626459143969,0.00048638132295719845,0.0,0.0014591439688715954,0.46303501945525294,0.004377431906614786,0.0014591439688715954,0.10505836575875487,0.0014591439688715954,0.0014591439688715954,0.0
user_2,0.015463917525773196,0.0,0.002577319587628866,0.0,0.002577319587628866,0.02577319587628866,0.0,0.030927835051546393,0.0,0.0,0.002577319587628866,0.0,0.007731958762886598,0.0,0.01288659793814433,0.0,0.005154639175257732,0.002577319587628866,0.0,0.10309278350515463,0.002577319587628866,0.002577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002577319587628866,0.0,0.002577319587628866,0.0,0.01288659793814433,0.023195876288659795,0.002577319587628866,0.0,0.010309278350515464,0.002577319587628866,0.0,0.0,0.0,0.0,0.6778350515463918,0.0,0.002577319587628866,0.04639175257731959,0.0,0.0,0.0
user_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.1368421052631579,0.0,0.0,0.0
user_4,0.019230769230769232,0.0,0.0,0.003205128205128205,0.00641025641025641,0.0,0.028846153846153848,0.0641025641025641,0.0,0.003205128205128205,0.009615384615384616,0.003205128205128205,0.003205128205128205,0.0,0.003205128205128205,0.0,0.035256410256410256,0.003205128205128205,0.019230769230769232,0.0673076923076923,0.0,0.0,0.0,0.0,0.028846153846153848,0.019230769230769232,0.0,0.003205128205128205,0.0,0.003205128205128205,0.0,0.009615384615384616,0.0,0.003205128205128205,0.0,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.5576923076923077,0.022435897435897436,0.00641025641025641,0.04487179487179487,0.0,0.003205128205128205,0.0
user_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051282051282052,0.0,0.0,0.14102564102564102,0.0,0.0,0.0
user_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.045454545454545456,0.0,0.0,0.0
user_7,0.016216216216216217,0.002702702702702703,0.0,0.002702702702702703,0.0,0.002702702702702703,0.0,0.28378378378378377,0.002702702702702703,0.016216216216216217,0.008108108108108109,0.008108108108108109,0.0,0.008108108108108109,0.06756756756756757,0.0,0.062162162162162166,0.0,0.005405405405405406,0.024324324324324326,0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.013513513513513514,0.0,0.005405405405405406,0.016216216216216217,0.0,0.002702702702702703,0.0,0.002702702702702703,0.0,0.043243243243243246,0.002702702702702703,0.0,0.06756756756756757,0.0,0.0,0.3027027027027027,0.002702702702702703,0.002702702702702703,0.013513513513513514,0.0,0.005405405405405406,0.0
user_8,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.7611940298507462,0.0,0.0,0.029850746268656716,0.0,0.0,0.0
user_9,0.012658227848101266,0.0,0.028481012658227847,0.0,0.0,0.0,0.012658227848101266,0.08544303797468354,0.0,0.0,0.006329113924050633,0.0,0.0031645569620253164,0.015822784810126583,0.006329113924050633,0.0031645569620253164,0.12974683544303797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0031645569620253164,0.0,0.006329113924050633,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0,0.03164556962025317,0.0,0.0,0.0,0.0,0.0,0.629746835443038,0.0031645569620253164,0.0,0.015822784810126583,0.0,0.0,0.0
